Column,Mean,Median,Std Dev,Min,Max,Skewness,Kurtosis,Outlier %,Missing %,Unique Count,Unique %
QT_M118,0.10028919610170342,0.0,0.7503222823673902,0.0,68.0,17.0478725523589,584.909022364815,3.67295765701008,0.0,38,0.012704568629745406
QTD_H298,0.006011266946390064,0.0,0.08204109715103104,0.0,6.0,16.841602555498568,447.8174023398755,0.5747145651192725,0.0,7,0.00234031527390047
QTD_H320,0.0004718586850646615,0.0,0.030050835812477892,-2.0,1.0,16.595492658024593,1153.1834432551263,0.08931610824438235,0.8043997927149329,4,0.0013481676716133185
QT_M131,0.061306230253589875,0.0,0.38213290250591714,0.0,45.0,16.266854952447964,876.6524261882668,4.05008274686147,0.0,19,0.006352284314872703
QTD_H268,0.007890205780578726,0.0,0.09869323638350755,0.0,6.0,16.210086592536463,400.83787527660775,0.7168051353203724,0.0,7,0.00234031527390047
QTD_H346,0.03307199812774778,0.0,0.2705700543963022,0.0,26.0,16.07674801169411,595.1647428572522,2.157102021029404,0.0,15,0.005014961301215292
QTD_H332,0.03313886427843065,0.0,0.2706854141433399,0.0,26.0,16.065589090167588,594.3539721800586,2.1651259591113488,0.0,15,0.005014961301215292
QTD_G3,0.7925209692451072,0.0,5.561505348340993,0.0,221.0,15.817965158040355,329.36063991549526,15.29307520686831,5.293458818809448,172,0.06071902623626761
QTD_G2,0.2600821824959756,0.0,1.8856395450833277,0.0,81.0,15.752013067433277,338.72218125735674,8.119757688723206,5.293458818809448,69,0.024358214013386427
QT_M177,1.4887068384082647,0.0,3.877885020721284,0.0,263.0,15.639470866703718,578.8161687503762,6.661841232240483,39.02910349208472,113,0.061962964790779035
QTD_J3,0.16909362553945906,0.0,1.0636004508426844,0.0,86.0,15.321106091892538,469.97233676450776,5.884213461402407,19.664666254325404,43,0.017895266909986808
IND_M25,0.004252687183430568,0.0,0.06507392713502087,0.0,1.0,15.236459926811863,230.14971110134377,0.42526871834305685,0.0,2,0.0006686615068287056
QTD_H275,0.006566255997057889,0.0,0.08452821640485958,0.0,6.0,14.890048920857184,317.03453097671263,0.6328881162133698,0.0,6,0.002005984520486117
QTD_H31,0.01583390448170375,0.0,0.14819681559474915,0.0,12.0,14.694095944321443,419.7356099119677,1.378780027080791,0.0,10,0.0033433075341435282
QTD_J29,0.07046157303557829,0.0,0.44862963706749814,0.0,45.0,14.563209082495153,601.5271087917378,3.9652582120547515,19.664666254325404,20,0.008323379958133398
QTD_H34,0.006582972534728607,0.0,0.08367219880979991,0.0,5.0,14.18597387226296,268.0027307486162,0.6405777235419,0.0,5,0.0016716537670717641
QTD_H321,-0.005699378831745304,0.0,0.07722378454835492,-3.0,1.0,-14.130122496569765,217.12247792676473,0.5567932483763005,0.8043997927149329,5,0.0016852095895166482
QTD_H291,0.0245632804533525,0.0,0.2053640819489773,0.0,11.0,13.98651079343654,321.80150105262265,1.9304257702144734,0.0,12,0.004011969040972234
QTD_M9,0.025114926196486184,0.0,0.22707956778028662,0.0,12.0,13.935680055947344,283.6909248279454,1.7181257417963594,0.0,12,0.004011969040972234
QTD_H296,0.006171745708028953,0.0,0.08071439836153038,0.0,3.0,13.796068079852525,209.5274607702647,0.5991207101185203,0.0,4,0.0013373230136574112
QTD_H317,0.0016447645593682487,0.0,0.05071788315838226,-3.0,3.0,13.750054656637133,518.8532657602339,0.2419960970545907,0.8043997927149329,7,0.0023592934253233075
QTD_J33,0.0968425258128821,0.0,0.6816328195356328,0.0,51.0,13.610485338844427,360.71648753576557,3.709730447340056,19.664666254325404,27,0.011236562943480088
QTD_C2,0.03527733421003194,0.0,0.2171367662397859,0.0,18.0,13.58255159454529,600.4231374611279,3.177836746195754,43.0514367864128,11,0.006457824535036633
QT_M134,0.044656558733555105,0.0,0.3568127280723378,0.0,21.0,13.098768606014513,269.7097249909012,2.401163471021882,0.0,17,0.005683622808043998
QT_M135,0.044656558733555105,0.0,0.3568127280723378,0.0,21.0,13.098768606014513,269.7097249909012,2.401163471021882,0.0,17,0.005683622808043998
QT_M188,0.04585346283077849,0.0,0.286050314702577,0.0,23.0,12.90099168601745,393.2000666378729,3.5402283479045815,0.0,16,0.005349292054629645
QT_M183,0.04684976847595326,0.0,0.2935512710402731,0.0,23.0,12.67117347658933,367.30732997034295,3.5402283479045815,0.0,16,0.005349292054629645
QTD_M10,0.03732802861871249,0.0,0.28885401035403524,0.0,15.0,12.654264298797855,249.96558602010873,2.442286153691847,0.0,15,0.005014961301215292
QT_M179,0.5110518898704262,0.0,1.4824599420090896,0.0,116.0,12.574791082612945,485.98780255100485,24.653034814412695,39.02910349208472,48,0.026320551415552156
QT_M158,0.010591598268166698,0.0,0.10971525814607588,0.0,6.0,12.453044292716964,219.68488146027138,1.000651944969158,0.0,7,0.00234031527390047
QTD_H273,0.029578241754567795,0.0,0.20339114192710764,0.0,16.0,12.300355209505302,371.759532647278,2.5700005014961302,0.0,12,0.004011969040972234
QTD_J31,0.3316658828817206,0.0,1.9069815001171677,0.0,86.0,12.088308304435119,230.4463920784713,8.351263280993146,19.664666254325404,64,0.026634815866026874
QT_M145,0.05730094782768593,0.0,0.42110095052778423,0.0,16.0,12.079820277935452,211.82806968138075,2.9865766202504136,0.0,17,0.005683622808043998
QT_M144,0.05730094782768593,0.0,0.42110095052778423,0.0,16.0,12.079820277935452,211.82806968138075,2.9865766202504136,0.0,17,0.005683622808043998
QT_M195,0.038628575249494326,0.0,0.2691753173210782,0.0,13.0,12.049652043934117,237.1403956220092,2.9070059009377975,0.0,13,0.0043462997943865865
QTD_M3,0.08475284599053844,0.0,0.5226607551607659,0.0,28.0,11.922824294483444,245.95121210316293,4.534193677805453,0.0,23,0.007689607328530115
QTD_H288,0.020036442052122166,0.0,0.15725859723695504,0.0,12.0,11.870394436900986,342.5608220799294,1.825780244395781,0.0,8,0.0026746460273148224
QTD_H269,0.031550793199712476,0.0,0.20943221165267423,0.0,16.0,11.746962547701692,337.6496824587966,2.7445211547784223,0.0,12,0.004011969040972234
QTD_M11,0.0488189766135638,0.0,0.3369117085871609,0.0,17.0,11.432495394151632,204.63084833378923,3.115628291068354,0.0,15,0.005014961301215292
QTD_J11,0.901792439873984,0.0,2.326872005024847,0.0,270.0,11.277553889180366,793.4895211280352,12.042266123427401,19.664666254325404,54,0.022473125886960175
QT_M137,0.13004128984804667,0.0,0.6893031223633094,0.0,42.0,11.110542763174609,234.70549171121905,6.5030674846625764,0.0,29,0.009695591849016232
QT_M136,0.13113120810417747,0.0,0.6922140791514582,0.0,42.0,11.05026563009196,231.80739495364813,6.554888751441801,0.0,29,0.009695591849016232
QT_M181,3.3868682382229243,2.0,4.573304489967577,0.0,264.0,10.860158062340966,313.024309482724,7.099968744345193,39.02910349208472,116,0.06360799925425105
QTD_J32,0.22996250317328862,0.0,1.1582714607480005,0.0,55.0,10.845840505740455,199.9256017390492,8.353344125982678,19.664666254325404,41,0.017062928914173468
QT_M185,0.03678975610571539,0.0,0.24772397614185612,0.0,12.0,10.841254524008976,190.29900626274073,2.9070059009377975,0.0,12,0.004011969040972234
QTD_M4,0.12507647815984355,0.0,0.6656293960585927,0.0,28.0,10.597133990543787,192.5639705892194,6.302469032613965,0.0,26,0.008692599588773173
QTD_J18,0.2577834006833495,0.0,1.3124781225664268,0.0,67.0,10.374245677776702,195.6301070675929,7.70203964425874,19.664666254325404,44,0.018311435907893477
IND_M21,0.009204125641497134,0.0,0.09549576012455108,0.0,1.0,10.278921161760632,103.65622024969046,0.9204125641497134,0.0,2,0.0006686615068287056
QTD_H354,0.04785610404373046,0.0,0.2989932407323466,0.0,12.0,10.240746885428559,166.69824376561618,3.5104729108507047,0.0,13,0.0043462997943865865
QTD_H334,0.048665184466993194,0.0,0.3023438138464523,0.0,12.0,10.210750724700226,165.84503127518593,3.5592852008492,0.0,13,0.0043462997943865865
QTD_H181,0.9820672778802015,0.0,2.348997693975758,0.0,262.0,10.127299624991691,672.9209607786726,13.187563205666558,19.664666254325404,55,0.022889294884866847
QTD_M12,0.08309122214606911,0.0,0.4718099462011631,0.0,24.0,10.083995353466953,168.2233084913905,4.891593253205396,0.0,19,0.006352284314872703
QTD_M6,0.276845923672289,0.0,1.1028649224234806,0.0,75.0,9.799799481135253,231.37299060644153,12.209090453185336,0.0,39,0.01303889938315976
QTD_H274,0.06333896123434914,0.0,0.30818904314914386,0.0,23.0,9.747055605081643,263.8363074245161,5.2774109426455595,0.0,16,0.005349292054629645
QTD_H319,-4.381544932743285e-05,0.0,0.016522801028956587,-1.0,1.0,-9.70560494483996,3659.899142034248,0.0273003953501697,0.8043997927149329,3,0.0010111257537099888
QTD_M14,0.14892429080088931,0.0,0.6960325512658513,0.0,39.0,9.623899180588271,189.1457988454306,7.85209207468949,0.0,25,0.00835826883535882
QTD_M5,0.16472810551478578,0.0,0.7875880177919383,0.0,34.0,9.619703773010176,159.64657784528723,7.941692716604537,0.0,29,0.009695591849016232
QT_M190,0.033944601394159245,0.0,0.21856473387747127,0.0,9.0,9.553943528270251,148.38102509339535,2.9070059009377975,0.0,10,0.0033433075341435282
QTD_M13,0.1171394660737868,0.0,0.5876398892180918,0.0,27.0,9.4205160148129,155.25306460438952,6.514769061032079,0.0,22,0.007355276575115762
QTD_J27,0.10726339752046511,0.0,0.5556268941328764,0.0,27.0,9.353901539177443,154.38352514909437,5.795985633846192,19.664666254325404,22,0.009155717953946738
QTD_H270,0.06692967352601929,0.0,0.31653810098545293,0.0,23.0,9.350464919030465,241.13919508034454,5.562929406061416,0.0,16,0.005349292054629645
QTD_H15,0.013894786111900504,0.0,0.12170352769074347,0.0,3.0,9.300340224501175,95.8143174205446,1.3366543521505827,0.0,4,0.0013373230136574112
QTD_H35,0.01132378261814413,0.0,0.1059670948114889,0.0,2.0,9.279061060064267,84.62814736285446,1.1307066080473411,0.0,3,0.0010029922602430585
IND_M97,0.011353872385951421,0.0,0.10594809812554605,0.0,1.0,9.224270243798085,83.08716153061874,1.135387238595142,0.0,2,0.0006686615068287056
QTD_H359,0.015262198893365206,0.0,0.12907693038388063,0.0,3.0,9.128542335876478,93.9278667453985,1.4486551545443906,0.0,4,0.0013373230136574112
QT_M141,0.17490847695625283,0.0,0.7863109465390062,0.0,42.0,9.112909459967897,157.2050870757709,8.612025877200315,0.0,30,0.010029922602430585
QT_M115,1.5887564567626753,0.0,4.089855460450072,0.0,437.0,8.960818637756837,475.88192531347477,18.829842363049764,0.0,89,0.029755437053877398
PERC_M132,-12.239023750360627,0.0,109.9347817438627,-999.0,1.0,-8.864475280905392,76.57897874515731,2.144397452399659,0.0,44,0.014710553150231525
QTD_J5,4.103393025839933,2.0,6.385793051355661,0.0,654.0,8.820979731483952,501.783723367139,7.26964005543371,19.664666254325404,113,0.0470270967634537
QTD_M7,0.38755286605038364,0.0,1.3546888724470523,0.0,81.0,8.786362230464821,187.63358089644848,15.989702612794837,0.0,43,0.014376222396817172
QTD_H271,0.3768743417863292,0.0,0.8915530279169392,0.0,96.0,8.601380970317932,486.5241173142442,24.180137409939654,0.0,27,0.009026930342187526
QTD_H41,0.026913625649855402,0.0,0.18340742638572505,0.0,7.0,8.575090993058028,106.87481922643613,2.389127563898965,0.0,8,0.0026746460273148224
QT_M121,1.6636599187576269,0.0,4.253696830913241,0.0,437.0,8.573837338963026,414.76725321890905,10.112836629277345,0.0,92,0.03075842931412046
QTD_H24,0.013453469517393558,0.0,0.1154673018055833,0.0,2.0,8.505103637435477,71.00782596948042,1.3423379749586266,0.0,3,0.0010029922602430585
IND_M17,0.013660754584510456,0.0,0.11607835033730951,0.0,1.0,8.37951361291947,68.21624838910263,1.3660754584510457,0.0,2,0.0006686615068287056
QTD_H315,0.0005426374878243608,0.0,0.03915675470103482,-2.0,1.0,8.323160400963538,683.2826178503352,0.151331821138595,0.8043997927149329,4,0.0013481676716133185
QTD_H20,0.016984002273449122,0.0,0.13388780020871896,0.0,3.0,8.281947786364881,74.60393216790288,1.6388893532371576,0.0,4,0.0013373230136574112
QTD_M8,0.4896207017602514,0.0,1.5836425597916668,0.0,89.0,8.271921981767791,161.41749224208633,19.031778138112035,0.0,49,0.01638220691730329
QTD_H351,0.03838451379950185,0.0,0.22002791339846148,0.0,12.0,8.193371225843144,142.00005899290025,3.4088363618127415,0.0,11,0.003677638287557881
QTD_J1,0.06486685277745273,0.0,0.3315415583180841,0.0,14.0,8.113447226860423,114.15132370405583,4.90496648334197,0.0,14,0.00468063054780094
QT_M114,2.1086608381671987,0.0,4.95265626458842,0.0,437.0,8.058182469364635,313.01474647437533,12.799184232961668,0.0,105,0.035104729108507045
QT_M70,0.4471830985915493,0.0,2.6251082740442127,0.0,31.0,8.0491970915789,75.35756861799389,6.338028169014084,99.90505006603033,12,4.225352112676056
PERC_M172,-14.646874752179087,0.0,120.58270501128756,-999.0,1.0,-8.040758195797117,62.654281156900396,14.366526804968155,0.0,76,0.025409137259490813
QTD_H272,0.13758044833754032,0.0,0.47622344092002544,0.0,38.0,7.869548108375023,218.275980324228,10.6731749719998,0.0,19,0.006352284314872703
QTD_H323,-0.003458050077688162,0.0,0.08457882225970459,-5.0,3.0,-7.832077697311047,247.17333141551396,0.6450982308669729,0.8043997927149329,9,0.003033377261129967
QTD_H326,0.027536138265650344,0.0,0.17438399748822023,0.0,7.0,7.500405533147341,81.7923509780229,2.6161664011024506,6.838066899583758,7,0.002512093937958457
QT_M120,2.300346032329784,0.0,5.286160162969679,0.0,437.0,7.497240512935728,251.5768261841256,9.67252302703064,0.0,112,0.03744504438240752
QTD_C10,0.024451671989479618,0.0,0.1637820029572804,0.0,5.0,7.431529781388501,67.44931411493471,2.313662408416307,43.0514367864128,6,0.0035224497463836185
QTD_H303,0.0017458771347392476,0.0,0.06271853611231656,-3.0,2.0,7.402969967139527,305.47932521053497,0.37580173846221254,0.8043997927149329,6,0.0020222515074199776
QTD_C15,0.03264136764982153,0.0,0.19568411046516554,0.0,6.0,7.367395315593688,77.9510011951361,3.0017142588765733,43.0514367864128,7,0.004109524704114222
QTD_J4,1.6095544078539414,0.0,3.509634934304676,0.0,270.0,7.0067196754321515,193.89077661263914,8.381227448842427,19.664666254325404,74,0.030796505845093577
QTD_H318,0.0007751964111776581,0.0,0.04800805720955467,-1.0,1.0,6.957577007208325,430.54574705639936,0.23053667184587748,0.8043997927149329,3,0.0010111257537099888
QTD_H338,0.2663713411678173,0.0,0.7112845317898292,0.0,59.0,6.843960874092451,208.64571900690962,18.424299159158156,0.0,23,0.007689607328530115
QTD_H328,0.16872670132562143,0.0,0.5838873689334312,0.0,26.0,6.839943346723138,97.79459668009699,11.530064693000785,0.0,21,0.007020945821701409
QTD_H45,0.02132361545276742,0.0,0.14455357206908445,0.0,2.0,6.64035531288321,42.2165235476463,2.131024222263085,0.0,3,0.0010029922602430585
QTD_H9,0.021326958760301565,0.0,0.1445646427110759,0.0,2.0,6.639797833606976,42.20908275642478,2.131358553016499,0.0,3,0.0010029922602430585
QT_M164,0.09813276274218084,0.0,0.3850387143267664,0.0,20.0,6.501160065045068,97.98777448676783,7.792246869828322,0.0,15,0.005014961301215292
QTD_H304,0.006683541232023027,0.0,0.10004661125333117,-1.0,2.0,6.4937209026053875,95.99471450825368,1.0043849153519224,0.8043997927149329,4,0.0013481676716133185
QT_M192,0.7211313752695542,0.0,1.6725457321192867,0.0,87.0,6.318749415296179,105.6636727748466,9.678206649838685,0.0,52,0.017385199177546346
QTD_H337,0.05538857591815583,0.0,0.27477887191130057,0.0,8.0,6.256073239816091,52.28618217239578,4.60306581300881,0.0,8,0.0026746460273148224
QTD_H56,0.024131993781447987,0.0,0.15354629901508374,0.0,2.0,6.212973909761641,36.697067339248186,2.411862055131141,0.0,3,0.0010029922602430585
QTD_H21,0.024322562310894167,0.0,0.1541356583125255,0.0,2.0,6.186632599887769,36.36898688321143,2.430918908075759,0.0,3,0.0010029922602430585
QT_M67,0.4786497403346797,0.0,1.208784594737491,0.0,23.0,6.041548035761528,63.78981517835979,4.500865551067513,98.84120960866585,16,0.4616272360069244
QTD_H281,0.04586014944584678,0.0,0.2316030926921548,0.0,7.0,6.005894992148796,48.861182248378434,4.17378512562478,0.0,8,0.0026746460273148224
QT_M73,0.05377800349867389,0.0,0.2578069476804966,0.0,5.0,5.981859362454755,48.53333244562671,4.773996952767902,94.07532471874426,6,0.03385813441679363
QT_M165,0.06967452901155113,0.0,0.29813656907633534,0.0,12.0,5.794138364956523,59.697843164555024,6.0493806522793,0.0,10,0.0033433075341435282
QTD_C11,0.06284050347548376,0.0,0.27136567552785457,0.0,14.0,5.772632892767014,75.71255777172567,5.708716888972384,43.0514367864128,8,0.004696599661844825
QT_M72,0.2990551767981235,0.0,0.7655251725822395,0.0,19.0,5.571372333889263,61.17919143977764,20.792686936887563,84.74883402149746,18,0.039458973628252625
QTD_H7,0.033827585630464216,0.0,0.1842112660771461,0.0,5.0,5.531605942199475,32.91710529097375,3.3255880042125674,0.0,5,0.0016716537670717641
QTD_H18,0.039564701359054516,0.0,0.20268695730528075,0.0,5.0,5.406385833895991,33.60203601313767,3.8170542117316657,0.0,6,0.002005984520486117
PERC_M152,0.03184209195666572,0.0,0.16520242622333198,0.0,1.0,5.339818488617115,27.443323412663588,4.131993781447987,0.0,146,0.04881228999849551
QTD_C16,0.3631997933496149,0.0,0.8147893312364402,0.0,27.0,5.289487488114339,61.999790826601114,2.0447820777756904,43.0514367864128,23,0.01350272402780387
QTD_H344,0.08537470119188914,0.0,0.3319669293778907,0.0,10.0,5.130172448871132,40.25516329026989,7.317831530733354,0.0,10,0.0033433075341435282
QTD_H48,0.27701977566406444,0.0,0.7360755275180393,0.0,20.0,5.056016000334152,45.80575410396381,19.024757192290334,0.0,20,0.0066866150682870565
QT_M154,0.22737165878203305,0.0,0.5296295652888946,0.0,45.0,5.045242910749364,187.65302477030343,19.08426806639809,0.0,15,0.005014961301215292
QTD_H12,0.27312482238678726,0.0,0.7269206110889971,0.0,20.0,5.033963009703502,45.42029652472115,18.86628441517193,0.0,20,0.0066866150682870565
QTD_H33,0.2732184349977433,0.0,0.7270417977727377,0.0,20.0,5.0326480059702385,45.39474653288324,18.87163370722656,0.0,20,0.0066866150682870565
QT_M75,0.07407407407407407,0.0,0.3027213432188283,0.0,3.0,5.025933054850148,31.970491602174,6.552706552706552,99.88264990555156,4,1.1396011396011396
QTD_H59,0.27218535296969293,0.0,0.7245301830741849,0.0,20.0,5.011594834422879,44.84890336435066,18.817806455926846,0.0,20,0.0066866150682870565
QT_M187,0.534357499874626,0.0,1.1046424847428404,0.0,56.0,4.923475656619816,92.30611531320928,5.604386419484796,0.0,33,0.011032914862673642
QTD_H46,0.10118185921331974,0.0,0.3559933680935151,0.0,15.0,4.882838930546268,45.741173487141225,8.793901807057722,0.0,12,0.004011969040972234
QTD_H57,0.10134902459002691,0.0,0.35580489358710443,0.0,15.0,4.858957454312823,46.2645317390874,8.809615352468196,0.0,12,0.004011969040972234
QTD_H25,0.10136908443523178,0.0,0.3556111964555846,0.0,15.0,4.856944628138822,46.30142609714574,8.818642282810385,0.0,12,0.004011969040972234
QTD_H10,0.09983116296952575,0.0,0.35113870398397745,0.0,15.0,4.777073966291535,43.30681595204689,8.723692348840709,0.0,11,0.003677638287557881
QT_M160,0.24823055448755454,0.0,0.5537549987172788,0.0,45.0,4.776688532381362,160.82532006382283,20.68303772922552,0.0,16,0.005349292054629645
QTD_H311,-0.0002999673069339634,0.0,0.030663661549721496,-2.0,4.0,-4.763546695331489,2066.909682675984,0.08695681481905905,0.8043997927149329,5,0.0016852095895166482
QTD_H43,0.055997057889369956,0.0,0.24347635625742303,0.0,5.0,4.642427138406244,24.829010124356955,5.304157402918708,0.0,6,0.002005984520486117
QTD_C17,0.9501044993424761,0.0,1.594625329605676,0.0,55.0,4.572064988079637,50.880782614733086,11.0880847266579,43.0514367864128,39,0.02289592335149352
PERC_M176,-44.07130575529061,0.0,205.61688915176327,-999.0,1.0,-4.428885535207159,17.615096038706078,23.622808043997928,0.0,1419,0.4744153390949667
QTD_H186,114.93684733963202,76.0,130.77877579229323,0.0,1468.0,4.383543820401402,39.67258327823642,0.7707608155146694,94.6212868390699,475,2.952511188463451
QT_M71,1.2527973476999585,0.0,2.6479280690441915,0.0,26.0,4.364056556552323,26.010137556557133,14.794861168669707,99.19325989201117,25,1.0360547036883547
QT_M182,0.6721051135888735,0.0,1.4312910831212617,0.0,56.0,4.209810543783542,47.269193820004,9.117199645609402,0.0,34,0.011367245616087996
QT_M69,0.11357340720221606,0.0,0.38852817109612936,0.0,3.0,4.1715160530588085,20.809426895377726,9.418282548476455,99.87930659801741,4,1.10803324099723
QTD_H6,0.4425068119891008,0.0,0.8861360709402459,0.0,22.0,4.166546971522288,34.70058047581197,2.926062753882416,0.0,23,0.007689607328530115
QT_H180,0.44039049831998794,0.0,0.8821502134614014,0.0,21.0,4.136635753813434,34.01460927709024,2.906337239430969,0.0,21,0.007020945821701409
QTD_H221,133.40772014475272,107.0,123.47919124532183,-2.0,1474.0,4.069393561255082,38.9941065474298,0.30156815440289503,99.445679610839,333,20.084439083232812
QTD_H91,0.13941592417378512,0.0,0.42059822845273565,0.0,20.0,4.029646922582728,36.278970816691306,11.661456679092625,0.0,11,0.003677638287557881
QTD_H324,0.07598725291761767,0.0,0.28245524569398356,0.0,6.0,3.9692407609038485,18.4235230517956,7.166286263870347,6.838066899583758,7,0.002512093937958457
QTD_H376,0.12636030825295466,0.0,0.39752906162742685,0.0,9.0,3.8449816028322545,20.527640502238917,10.666154026178098,0.0,10,0.0033433075341435282
QT_M178,1.4504049526504248,1.0,1.5811218150054658,0.0,101.0,3.732211452703658,101.76869754335819,2.414362247555753,39.02910349208472,33,0.01809537909819211
QT_M68,0.06060606060606061,0.0,0.24230584229877994,0.0,1.0,3.683003683005526,11.564516129032262,6.0606060606060606,99.98896708513733,2,6.0606060606060606
QT_M66,0.263027358084681,0.0,0.5402262661075227,0.0,15.0,3.649237574399275,39.87546848985244,23.144281628831017,86.78958894033867,13,0.032900564371219604
QTD_M15,3.655903445278414,0.0,9.494287232080147,0.0,102.0,3.643923478269692,14.323348600089911,17.83019341034085,0.0,74,0.024740475752662108
QTD_L25,8.999376335455601,8.0,5.5524597043702055,0.0,122.0,3.6130914698876384,54.09490076399833,1.3330151740295237,38.35141505491383,63,0.034165970693189586
QTD_H17,1.668136607545845,1.0,1.2387324845137921,1.0,40.0,3.6058702866411547,27.19986257060485,7.121245047725715,0.0,28,0.00936126109560188
QT_H178,1.6634860667658515,1.0,1.2378405367904146,0.0,40.0,3.581591453752209,26.96267640313053,7.093161264438909,0.0,29,0.009695591849016232
PERC_M162,-63.680661712203324,0.0,244.06501062888614,-999.0,1.0,-3.571318413662625,10.754316751961372,7.010915899098978,0.0,12,0.004011969040972234
PERC_M122,-63.73892713587785,0.0,244.18649465508105,-999.0,1.0,-3.5690266692849857,10.737954603876345,8.850403704384748,0.0,202,0.06753481218969927
QTD_H94,0.13492251884789622,0.0,0.4045727099171528,0.0,7.0,3.5666348226316713,16.52400666245015,11.527055716220056,0.0,8,0.0026746460273148224
QTD_H185,154.2540214477212,126.0,139.9734322781061,0.0,1469.0,3.462314320598407,26.69012244800679,1.094727435210009,95.51060664315207,580,4.3193327375633
QT_M161,0.15728924625131643,0.0,0.4274649806097372,0.0,10.0,3.43207465233579,18.588935539041316,13.784791294027182,0.0,10,0.0033433075341435282
QT_M155,0.15418331355209708,0.0,0.42217778983971344,0.0,10.0,3.4149227660017076,18.06472988582771,13.544741813075674,0.0,10,0.0033433075341435282
QTD_H377,0.1836311663128333,0.0,0.46592405156859124,0.0,22.0,3.365986029601387,29.765477931440067,15.6580465054078,0.0,12,0.004011969040972234
QTD_H301,0.0034883838502994618,0.0,0.101512161913519,-3.0,2.0,3.27034994846641,112.74555792615226,0.9844994421956259,0.8043997927149329,6,0.0020222515074199776
QTD_H88,0.19029437822838133,0.0,0.49672897818723294,0.0,9.0,3.2609567986143357,14.780981131539448,15.356814496581467,0.0,10,0.0033433075341435282
QTD_H373,0.18389863091556477,0.0,0.4643520714455593,0.0,16.0,3.1499539973017567,17.39490595515733,15.742632186021632,0.0,11,0.003677638287557881
QTD_H189,220.6833807185319,192.0,181.07561107673794,0.0,1469.0,3.0702265915419704,18.02708283437128,1.5895580253295425,97.41294863007974,601,7.766864822951668
QTD_H51,0.2467294094047241,0.0,0.6013036566748883,0.0,10.0,3.055207264728866,12.282820273367753,17.971280988281706,0.0,11,0.003677638287557881
QTD_H97,0.22986242289497,0.0,0.5369842714246941,0.0,13.0,3.0226986242449256,14.728177407392142,18.696110061684024,0.0,14,0.00468063054780094
QTD_H30,0.3878337038832517,0.0,0.6194323175814686,0.0,35.0,2.9896429874337107,56.394241889777504,0.657628591966032,0.0,16,0.005349292054629645
QTD_H42,0.70258604837766,0.0,1.1082797362460448,0.0,22.0,2.920891637376061,16.831360611817345,6.219220675013791,0.0,23,0.007689607328530115
QT_H179,0.7003426890222497,0.0,1.104814745362773,0.0,21.0,2.9074269298773796,16.60901297628997,6.185453268918942,0.0,21,0.007020945821701409
QT_M184,3.533909496665051,2.0,5.177894879967377,0.0,111.0,2.8270018883849084,13.274431002818353,6.115578141455342,0.0,74,0.024740475752662108
QT_M194,3.5771184032363217,2.0,5.237590025735295,0.0,111.0,2.8143980378507236,13.123566121620552,6.280737533642032,0.0,75,0.025074806506076464
QT_M189,3.3124187158355762,1.0,4.854292672699638,0.0,87.0,2.7453358998205766,11.80260452885768,5.379047491683522,0.0,67,0.022400160478761637
TAX_F86,2.8232807166496285,2.3,2.013923340488296,0.0,27.2,2.5736722437159707,10.765602345996705,4.1716770918164015,3.5238461409872786,99,0.03430769497340287
QTD_H313,0.025861226360722484,0.0,0.23266075055166946,-12.0,12.0,2.497373945623112,129.17942077399064,4.395026609459418,0.8043997927149329,16,0.005392670686453274
QTD_H199,59.06616442843105,39.0,67.7718172393351,0.0,719.0,2.4675505917759115,8.867466469763812,6.74746151326564,98.97928820982598,295,9.662626924336717
QTD_F82,1.4360973867492113,1.0,0.9131487087021994,0.0,8.0,2.429268124831421,8.869731122011665,4.341528265571363,49.45219906053058,8,0.005291320250544014
QT_M74,0.11538461538461539,0.0,0.32581259360842113,0.0,1.0,2.407717061715384,3.7971014492753614,11.538461538461538,99.99130740041122,2,7.6923076923076925
QTD_H372,0.40621520870597283,0.0,0.694674578800083,0.0,19.0,2.3148920099500394,10.877106171326318,1.5091690209123887,0.0,14,0.00468063054780094
QTD_H100,0.9001354039551328,1.0,1.210501225606907,0.0,38.0,2.3077634357351267,13.498216329244645,9.424783938750606,0.0,24,0.008023938081944468
QTD_H193,392.880464778504,388.0,206.82285204962443,0.0,1469.0,2.2816892664063397,10.878624314956669,5.519244734931009,97.69813276274219,764,11.096586782861293
QTD_H119,64.5800851621356,44.0,69.23140501790283,0.0,719.0,2.2571375669570637,7.549111065443997,6.9439895185063865,98.97928820982598,300,9.82640026203734
QTD_H374,0.7691613313050601,1.0,0.9276597783440905,0.0,20.0,2.245819708751271,12.821677513494247,4.4432557128767485,0.0,19,0.006352284314872703
QTD_H182,57.87092492602932,39.0,63.433255600181546,0.0,1321.0,2.133339921654391,7.903901747804007,4.40647933000117,0.0,617,0.20628207485665567
QTD_H375,0.43285468313802844,0.0,0.6869657416939036,0.0,13.0,2.0764262281949257,7.700418733103177,1.396833887765166,0.0,12,0.004011969040972234
QT_M86,0.36637635612911856,0.0,0.6885939680598983,0.0,6.0,2.0303633241120025,4.147191091405093,1.5987696628274353,0.0,7,0.00234031527390047
TAX_F83,1.6414126153164064,1.4,1.0672429908869157,0.0,14.2,2.0201997988592555,7.41630545194694,3.5496137646436914,1.969208137610538,91,0.0310352471735757
